Date,SEB-A.ST,SHB-A.ST,AZN.ST,ERIC-B.ST,SAND.ST
2019-08-06,58.35525131225586,47.07491683959961,820.5049438476562,65.46298217773438,115.13355255126953
2019-08-07,58.085655212402344,47.40605163574219,827.6123046875,66.30641174316406,114.64189147949219
2019-08-08,58.31480407714844,47.836509704589844,835.2385864257812,67.9608383178711,116.32176971435547
2019-08-09,57.3712043762207,47.25151824951172,839.9807739257812,67.1822738647461,113.49463653564453
2019-08-12,57.38469314575195,47.19633483886719,841.5614624023438,67.50667572021484,111.6098861694336
2019-08-13,57.38469314575195,46.633419036865234,841.3639526367188,67.9932632446289,111.81475830078125
2019-08-14,55.55139923095703,45.61796951293945,836.424072265625,65.25212860107422,107.92233276367188
2019-08-15,55.44355010986328,45.96013259887695,837.9059448242188,64.37625122070312,107.7994155883789
2019-08-16,56.3062858581543,47.07491683959961,846.40283203125,65.20346069335938,109.15152740478516
2019-08-19,56.21192169189453,47.05284881591797,850.947265625,65.85224914550781,111.07723999023438
2019-08-20,55.659236907958984,46.5782356262207,852.7257690429688,66.07933807373047,111.6508560180664
2019-08-21,55.7670783996582,46.5782356262207,862.7044067382812,65.3332290649414,113.90437316894531
2019-08-22,56.31975555419922,46.6886100769043,863.8899536132812,63.646366119384766,113.69949340820312
2019-08-23,55.57835006713867,46.04843521118164,860.0369262695312,63.776126861572266,111.44600677490234
2019-08-26,55.48399353027344,45.783531188964844,855.9861450195312,63.54905319213867,110.21682739257812
2019-08-27,55.60531234741211,46.36852264404297,855.6895751953125,62.835391998291016,111.52794647216797
2019-08-28,55.41659927368164,46.51201248168945,859.5428466796875,60.69437026977539,111.56892395019531
2019-08-29,56.090606689453125,46.96455001831055,874.362548828125,62.28392028808594,113.69949340820312
2019-08-30,56.85896301269531,47.67094421386719,872.287841796875,62.008182525634766,115.33841705322266
2019-09-02,55.75359344482422,47.01972961425781,889.873779296875,61.87842559814453,114.88772583007812
2019-09-03,55.68620300292969,46.6886100769043,876.437255859375,61.58644104003906,114.72382354736328
2019-09-04,56.11756896972656,47.174259185791016,872.682861328125,61.35938262939453,117.05927276611328
2019-09-05,57.49253463745117,48.454612731933594,854.4053344726562,62.39744567871094,118.73916625976562
2019-09-06,57.27684783935547,48.34423065185547,854.6029052734375,62.948917388916016,118.16554260253906
2019-09-09,59.44713592529297,49.75702667236328,829.8046264648438,62.04061508178711,120.00931549072266
2019-09-10,60.1750602722168,51.47887420654297,819.134521484375,63.062461853027344,123.86075592041016
2019-09-11,60.053741455078125,51.87623596191406,822.6912231445312,62.802940368652344,127.05662536621094
2019-09-12,60.83559036254883,52.09698486328125,817.25732421875,63.0137939453125,129.6789093017578
2019-09-13,61.36131286621094,52.538490295410156,817.6525268554688,63.04624557495117,132.9976806640625
2019-09-16,61.239994049072266,52.49433135986328,815.083740234375,62.51099395751953,131.93240356445312
2019-09-17,60.3233528137207,51.42369842529297,824.4695434570312,63.20842742919922,129.8837432861328
2019-09-18,60.471622467041016,50.99323654174805,834.6456909179688,64.3924789428711,129.8837432861328
2019-09-19,61.05126190185547,51.47887420654297,856.5789184570312,64.71688079833984,131.2358856201172
2019-09-20,62.07575607299805,51.567176818847656,866.162353515625,65.91714477539062,129.80181884765625
2019-09-23,60.78166580200195,49.94466781616211,860.2344360351562,64.86286163330078,124.59828186035156
2019-09-24,60.28290939331055,49.41487503051758,868.9287109375,65.43054962158203,123.77880096435547
2019-09-25,60.21549987792969,49.49213790893555,872.3865356445312,64.6844482421875,122.34477233886719
